ID,city,region,country,country_code,latitude,longitude
404,Falmouth,England,United Kingdom,gb,50.1552197,-5.0688262
405,North Tyneside,England,United Kingdom,gb,55.02979945,-1.5082559996141889
406,Port Saint Mary,,Isle of Man,im,54.077268,-4.7391371
407,,Wales,United Kingdom,gb,52.2928116,-3.73893
408,Lancaster,England,United Kingdom,gb,54.0484068,-2.7990345
409,Pattaya,Chon Buri Province,Thailand,th,12.9366924,100.8865002
410,Vicenza,Veneto,Italy,it,45.63485905,11.40635425660249
411,Figino Serenza,Lombardy,Italy,it,45.7097797,9.1289394
412,Palmanova,Friuli-Venezia Giulia,Italy,it,45.9054635,13.3099318
413,Arco,Trentino-Alto Adige/Südtirol,Italy,it,45.9181327,10.8860953
414,Campagnola Emilia,Emilia-Romagna,Italy,it,44.83927,10.757093
415,Fasano,Apulia,Italy,it,40.834432,17.358399
416,Porto Cesareo,Apulia,Italy,it,40.262824,17.898418
417,Barletta,Apulia,Italy,it,41.3214976,16.2868696
418,Bari,Apulia,Italy,it,41.1257843,16.8620293
419,Ravenna,Emilia-Romagna,Italy,it,44.364060699999996,12.059009490863945
420,Cagliari,Sardinia,Italy,it,39.2171994,9.113311
421,Cabras,Sardinia,Italy,it,39.9303142,8.5320543
422,Saint-Memmie,Grand Est,France,fr,48.9512156,4.3847288
423,Hove,England,United Kingdom,gb,50.8286917,-0.1745744
424,Maldon,England,United Kingdom,gb,51.731198,0.6791849
425,Rome,Lazio,Italy,it,41.8933203,12.4829321
426,Ciutadella,Balearic Islands,Spain,es,40.0004404,3.8352372
427,Wolverhampton,England,United Kingdom,gb,52.5847651,-2.127567
428,Crocetta del Montello,Veneto,Italy,it,45.8339959,12.0323268
429,Cesenatico,Emilia-Romagna,Italy,it,44.1999283,12.3969692
430,Agropoli,Campania,Italy,it,40.346905,14.996553
431,Carugate,Lombardy,Italy,it,45.549774,9.343749
432,Castrovillari,Calabria,Italy,it,39.8119315,16.2026124
433,Verona,Veneto,Italy,it,45.4384958,10.9924122
434,Faenza,Emilia-Romagna,Italy,it,44.2855555,11.8832055
435,Borgo Virgilio,Lombardy,Italy,it,45.0881067,10.785801225860103
436,Grad Rijeka,,Croatia,hr,45.3267976,14.442208
437,Ližnjan,,Croatia,hr,44.828458,13.9586273
438,Grad Samobor,,Croatia,hr,45.8018625,15.7097105
439,Grad Pula,,Croatia,hr,44.8702281,13.8455311
440,Zadar,,Croatia,hr,44.1168594,15.2353257
441,Grad Hvar,,Croatia,hr,43.1723573,16.4418127
442,Grad Kaštela,,Croatia,hr,43.5561377,16.3646048
443,Općina Bol,,Croatia,hr,43.2605186,16.6520192
444,Manikata,Northern Region,Malta,mt,35.9407206,14.3537646
445,Gioiosa Marea,Sicily,Italy,it,38.1732691,14.8951639
446,Gijón,Asturias,Spain,es,43.5449422,-5.66275
447,Karpathos,Aegean,Greece,gr,35.6136611,27.11925668821135
448,Thira Municipal Unit,Aegean,Greece,gr,36.3993357,25.459479549762683
449,Περιστέρι,Attica,Greece,gr,38.0128111,23.6955137
450,Grad Biograd na Moru,,Croatia,hr,43.9377147,15.4477635
451,Pacific Harbour,Central,Fiji,fj,-18.2381663,178.0763122
452,Zwolle,Overijssel,Netherlands,nl,52.514565250000004,6.097720359677693
453,Deventer,Overijssel,Netherlands,nl,52.2695736,6.236339604766698
454,Apeldoorn,Gelderland,Netherlands,nl,52.17957375,5.930077460807249
455,Nijmegen,Gelderland,Netherlands,nl,51.8474946,5.8637771
456,Fuencaliente de la Palma,,Spain,es,28.5071431,-17.841202563392855
457,El Pinar de El Hierro,,Spain,es,27.68504425,-18.001635643741167
458,Luri,Corsica,France,fr,42.8974121,9.407423
459,Calvi,Corsica,France,fr,42.5677079,8.7590528
460,La Teste-de-Buch,Nouvelle-Aquitaine,France,fr,44.6316943,-1.1491319
461,Saint-Cyprien,Occitania,France,fr,44.302192899999994,1.2637095427792944
462,Fréjus,Provence-Alpes-Côte d'Azur,France,fr,43.4330308,6.7360182
463,Monaco,,Monaco,mc,43.7323492,7.4276832
464,Hillegom,South Holland,Netherlands,nl,52.2922753,4.5834571
465,Noumea,,France,fr,-22.2745264,166.442419
466,Bouillante,Guadeloupe,France,fr,16.1319557,-61.7699572
467,Hagåtña,Guam,United States,us,13.4727446,144.75201822544284
468,Claix,Auvergne-Rhône-Alpes,France,fr,45.1200404,5.6729013
469,Ramonville-Saint-Agne,Occitania,France,fr,43.5460533,1.4749101
470,Sète,Occitania,France,fr,43.4014434,3.6959771
471,Montélimar,Auvergne-Rhône-Alpes,France,fr,44.5579391,4.750318
472,Paris,Ile-de-France,France,fr,48.8534951,2.3483915
473,Metz,Grand Est,France,fr,49.1196964,6.1763552
474,Ostwald,Grand Est,France,fr,48.5425109,7.7102193
475,Rouen,Normandy,France,fr,49.4404591,1.0939658
476,Ferney-Voltaire,Auvergne-Rhône-Alpes,France,fr,46.2567057,6.1096409
477,Le Havre,Normandy,France,fr,49.4938975,0.1079732
478,Chêne-en-Semine,Auvergne-Rhône-Alpes,France,fr,46.0467113,5.8579956
479,Rennes,Brittany,France,fr,48.1113387,-1.6800198
480,Capbreton,Nouvelle-Aquitaine,France,fr,43.6403659,-1.4315213
481,Concarneau,Brittany,France,fr,47.8757017,-3.9223889
482,Sint-Gillis-Waas,East Flanders,Belgium,be,51.2179895,4.1286101
483,Santa Flavia,Sicily,Italy,it,38.0813306,13.5254399
484,Civaux,Nouvelle-Aquitaine,France,fr,46.4448144,0.6646452
485,A Coruña,Galicia,Spain,es,43.3709703,-8.3959425
486,Palma,Balearic Islands,Spain,es,39.5695818,2.6500745
487,Argelès-sur-Mer,Occitania,France,fr,42.5476734,3.0253613
488,Sant Joan de Labritja,Balearic Islands,Spain,es,39.0761278,1.5091732
489,Cancún,Quintana Roo,Mexico,mx,21.1617854,-86.8510468
490,Strovolos,Cyprus,Cyprus,cy,35.1328993,33.3454972
491,Portocristo,Balearic Islands,Spain,es,39.5423251,3.3344312
492,Felanitx,Balearic Islands,Spain,es,39.4731681,3.1476731
493,Sant Lluís,Balearic Islands,Spain,es,39.8491294,4.2579831
494,Maó,Balearic Islands,Spain,es,39.8894922,4.2662071
495,Hoogersmilde,Drenthe,Netherlands,nl,52.91299375,6.366868725936132
496,Breda,North Brabant,Netherlands,nl,51.5887845,4.7760237
497,Rijen,North Brabant,Netherlands,nl,51.5879873,4.9194511
498,Purmerend,North Holland,Netherlands,nl,52.5024789,4.9614827
499,Hilversum,North Holland,Netherlands,nl,52.2241375,5.1719396
500,Poortugaal,South Holland,Netherlands,nl,51.8577532,4.3914097
501,Tisno,,Croatia,hr,43.7987234,15.6415407
502,Hyères,Provence-Alpes-Côte d'Azur,France,fr,43.1202573,6.1301614
503,Turanj,,Croatia,hr,43.9670815,15.4097223
504,Zuidlaren,Drenthe,Netherlands,nl,53.0940808,6.6871992
505,Kunrade,Limburg,Netherlands,nl,50.8774548,5.9362056
506,Astana,,Kazakhstan,kz,51.115320749999995,71.46636599643543
507,Aktau,Mangystau Region,Kazakhstan,kz,43.6353364,51.168222
508,Талдыкорган,Jetisu Region,Kazakhstan,kz,45.0164138,78.3791841
509,Seget Donji,,Croatia,hr,43.5179953,16.2272015
510,Palamós,Catalonia,Spain,es,41.2679996,2.0238406
511,Navi Mumbai,Maharashtra,India,in,19.0308262,73.0198537
512,Las Breñas,,Spain,es,28.9199232,-13.8104447
513,Laredo,Cantabria,Spain,es,43.41063,-3.4173
514,Bijeljina,Republika Srpska,Bosnia and Herzegovina,ba,44.7568464,19.2156628
515,Cukarica Urban Municipality,Central Serbia,Serbia,rs,44.7133308,20.359941873728033
516,Belgrade,Central Serbia,Serbia,rs,44.8178131,20.4568974
517,Nelson Bay,New South Wales,Australia,au,-32.7218138,152.1440889
518,Melbourne,Victoria,Australia,au,-37.8142454,144.9631732
519,Tatura,Victoria,Australia,au,-36.439972,145.2329614
520,Kaipātiki,Auckland,New Zealand,nz,-36.79451525,174.71673355945467
521,Tauranga,Bay of Plenty,New Zealand,nz,-37.6859006,176.167505
522,Wellington,Wellington,New Zealand,nz,-41.2887953,174.7772114
523,Taupō,Waikato,New Zealand,nz,-38.6866197,176.0694773
524,Devonport-Takapuna,Auckland,New Zealand,nz,-36.79196745,174.78749247594877
525,Upper Harbour,Auckland,New Zealand,nz,-36.7640365,174.67578390466832
526,Blenheim,Marlborough,New Zealand,nz,-41.5118691,173.9545856
527,Te Hiku Community,Northland,New Zealand,nz,-34.885887100000005,173.17335062549967
528,New Plymouth,Taranaki,New Zealand,nz,-39.0579941,174.0806474
529,Amuri,Aitutaki,Cook Islands,ck,-18.8565517,-159.7932046
530,Rangiora,Canterbury,New Zealand,nz,-43.303171,172.5961483
531,Rodney,Auckland,New Zealand,nz,-36.2890472,174.69315737269454
532,Napier,Hawke's Bay,New Zealand,nz,-39.4902099,176.917839
533,Hamilton,Waikato,New Zealand,nz,-37.7878809,175.281788
534,Kaikōura,Canterbury,New Zealand,nz,-42.4005999,173.6811428
535,Hastings,Hawke's Bay,New Zealand,nz,-39.6417678,176.8430781
536,Invercargill City,Southland,New Zealand,nz,-46.4118465,168.3470632
537,Howick,Auckland,New Zealand,nz,-36.92380915,174.89941610095153
538,Waiheke,Auckland,New Zealand,nz,-36.79310825,175.08838633700123
539,Palmerston North,Manawatū-Whanganui,New Zealand,nz,-40.356317,175.6112388
540,Rotorua,Bay of Plenty,New Zealand,nz,-38.1381493,176.252922
541,Masterton,Wellington,New Zealand,nz,-40.9495524,175.6594413
542,Dargaville,Northland,New Zealand,nz,-35.9412143,173.8685702
543,Waikawa,Marlborough,New Zealand,nz,-40.953974,173.80798
544,Timaru,Canterbury,New Zealand,nz,-44.3930254,171.2509786
545,Oamaru,Otago,New Zealand,nz,-45.0997681,170.9684232
546,Henderson-Massey,Auckland,New Zealand,nz,-36.84899675,174.6299053431075
547,Ōtaki,Wellington,New Zealand,nz,-40.7585374,175.1470152
548,Whakatāne,Bay of Plenty,New Zealand,nz,-37.9519223,176.9945977
549,Gisborne,Gisborne,New Zealand,nz,-38.661326,178.0206487
550,Ashburton,Canterbury,New Zealand,nz,-43.9024396,171.7503327
551,Franklin,Auckland,New Zealand,nz,-37.1034164,174.64801803993322
552,Kaikohe-Hokianga Community,Northland,New Zealand,nz,-35.40646575,173.5853858069891
553,Whanganui,Manawatū-Whanganui,New Zealand,nz,-39.9324904,175.0519306
554,Sant Pere Pescador,Catalonia,Spain,es,42.1914669,3.0582811
555,Palafrugell,Catalonia,Spain,es,41.9183618,3.1619905
556,Castell-Platja d'Aro,Catalonia,Spain,es,41.451370350000005,2.1762994418990607
557,San Juan de los Terreros,Andalusia,Spain,es,37.3608107,-1.6636704
558,Carboneras,Andalusia,Spain,es,36.9968699,-1.8946552
559,Torrox,Andalusia,Spain,es,36.760744,-3.9523663
560,,Balearic Islands,Spain,es,39.613432,2.8829184529439633
561,Ahuy,Bourgogne-Franche-Comté,France,fr,47.3702632,5.0194715
562,Granadilla de Abona,,Spain,es,28.1221408,-16.5766728
563,Pasaia,Autonomous Community of the Basque Country,Spain,es,43.3239952,-1.9200587
564,Santanyí,Balearic Islands,Spain,es,39.3543115,3.1294799
565,Tarragona,Catalonia,Spain,es,41.05271085,0.6268385392385097
566,Mojácar,Andalusia,Spain,es,37.1402087,-1.8510071
567,Villanueva de la Cañada,Community of Madrid,Spain,es,40.4472106,-4.002795
568,Diegem,Flemish Brabant,Belgium,be,50.8945555,4.4365042
569,Deerlijk,West Flanders,Belgium,be,50.853596,3.3546453
570,Beringen,Limburg,Belgium,be,51.0502026,5.220809082300834
571,l'Hospitalet de Llobregat,Catalonia,Spain,es,41.3598601,2.0997927
572,Otranto,Apulia,Italy,it,40.147825,18.485933
573,Spotorno,Liguria,Italy,it,44.2272571,8.4191772
574,Ain Benian,Algiers,Algeria,dz,36.8033059,2.9216786
575,Krishna nagar village,Andaman and Nicobar Islands,India,in,12.0040874,92.9764885
576,Lami,Central,Fiji,fj,-18.1132946,178.4067448
577,Castelldefels,Catalonia,Spain,es,41.2787125,1.9793953
578,Hualpén,Biobío Region,Chile,cl,-36.7927608,-73.0943414
579,Rawai,Phuket Province,Thailand,th,7.7758136,98.3277162
580,Ko Kaeo,Phuket Province,Thailand,th,7.9480293,98.3761419324348
581,Karon,Phuket Province,Thailand,th,7.8257327,98.3076855545485
582,Ao Nang,Krabi Province,Thailand,th,7.72117335,98.76554262592686
583,Ao Nui,Krabi Province,Thailand,th,7.4892221,99.0805289
584,Ko Lanta,Krabi Province,Thailand,th,7.5310204,99.0943842
585,Ban Bang Niang,Phang-nga Province,Thailand,th,8.6676066,98.2528989
586,,Phang-nga Province,Thailand,th,8.5058295,98.5680335
587,Coevorden,Drenthe,Netherlands,nl,52.6612281,6.7407359
588,Sharm Ash Sheikh,Shibh Jazirat Sina',Egypt,eg,27.8644422,34.295447
589,Brzac,,Croatia,hr,45.07959,14.4464691
590,Belize City,Belize District,Belize,bz,17.5002768,-88.1988737
591,Port Douglas,Queensland,Australia,au,-16.4845983,145.4636294
592,District of Belconnen,,Australia,au,-35.2274338,149.0431454
593,Canberra,,Australia,au,-35.2975906,149.1012676
594,Mandurah,Western Australia,Australia,au,-32.5302495,115.7208782
595,Poltu Quatu,Sardinia,Italy,it,41.1353576,9.4970048
596,Malpica de Bergantiños,Galicia,Spain,es,43.3243063,-8.8086666
597,Thonon-les-Bains,Auvergne-Rhône-Alpes,France,fr,46.3731303,6.4779448
598,Labège,Occitania,France,fr,43.5292828,1.5299721
599,Grenoble,Auvergne-Rhône-Alpes,France,fr,45.1875602,5.7357819
600,Sallanches,Auvergne-Rhône-Alpes,France,fr,45.9361246,6.6302551
601,Albertville,Auvergne-Rhône-Alpes,France,fr,45.6754622,6.3925417
602,Strasbourg,Grand Est,France,fr,48.584614,7.7507127
603,Trige,Central Denmark Region,Denmark,dk,56.254145,10.1453751
604,Picton,Marlborough,New Zealand,nz,-41.290916,174.006908
605,Rangiroa,French Polynesia,France,fr,-15.12091315,-147.69545182567657
606,Aarschot,Flemish Brabant,Belgium,be,50.9842743,4.836429
607,Leicester,England,United Kingdom,gb,52.6362,-1.1331969
608,Bolton,England,United Kingdom,gb,53.5782863,-2.4300367
609,Cardiff,Wales,United Kingdom,gb,51.4816546,-3.1791934
610,Norwich,England,United Kingdom,gb,52.6285576,1.2923954
611,Reeth,England,United Kingdom,gb,54.3892681,-1.942143
612,Ipswich,England,United Kingdom,gb,52.0579324,1.1528095
613,London,England,United Kingdom,gb,51.5074456,-0.1277653
614,East Hertfordshire,England,United Kingdom,gb,51.86567885,0.012485012653673036
615,Kirklees,England,United Kingdom,gb,53.64226345,-1.7809432689150708
616,Blackpool,England,United Kingdom,gb,53.8179442,-3.0509812
617,Stoney Stanton,England,United Kingdom,gb,52.546970400000006,-1.2803866539772846
618,Fareham,England,United Kingdom,gb,50.8526637,-1.1783134
619,Derry/Londonderry,Northern Ireland,United Kingdom,gb,54.9978678,-7.3213056
620,Cheadle,England,United Kingdom,gb,52.9884392,-1.9937596
621,Glasgow,Scotland,United Kingdom,gb,55.861155,-4.2501687
622,Largs,Scotland,United Kingdom,gb,55.7948829,-4.8695014
623,Downpatrick,Northern Ireland,United Kingdom,gb,54.3279335,-5.71649
624,Redcar,England,United Kingdom,gb,54.6179021,-1.0687914
625,Tewkesbury,England,United Kingdom,gb,51.9925394,-2.1560169592908442
626,Fenland District,England,United Kingdom,gb,52.56284005,0.010157722129947797
627,Swanage,England,United Kingdom,gb,50.6086976,-1.9571971
628,City of Edinburgh,Scotland,United Kingdom,gb,55.9533456,-3.1883749
629,Bristol,England,United Kingdom,gb,51.4538022,-2.5972985
630,Millpool,England,United Kingdom,gb,50.1241971,-5.396964
631,Taynuilt,Scotland,United Kingdom,gb,56.4290505,-5.2393536
632,Worcester,England,United Kingdom,gb,52.1911849,-2.2206585
633,Penryn,England,United Kingdom,gb,50.1685457,-5.1034063
634,Portsmouth,England,United Kingdom,gb,50.800031,-1.0906023
635,Plymouth,England,United Kingdom,gb,50.3714122,-4.1424451
636,Dundee,Scotland,United Kingdom,gb,56.4605938,-2.97019
637,Hayle,England,United Kingdom,gb,50.1871402,-5.4178169
638,Birkenhead,England,United Kingdom,gb,53.3895177,-3.0248007
639,Cridling Stubbs,England,United Kingdom,gb,53.6854809,-1.2142934
640,Sheffield,England,United Kingdom,gb,53.3806626,-1.4702278
641,Whitefield,England,United Kingdom,gb,53.5533682,-2.2969019
642,Staffordshire Moorlands,England,United Kingdom,gb,53.07155675,-1.9742007118455929
643,Nottingham,England,United Kingdom,gb,52.9534193,-1.1496461
644,,,Ireland,ie,52.865196,-7.9794599
645,Dublin,,Ireland,ie,53.3493795,-6.2605593
646,Cork,,Ireland,ie,51.897077,-8.4654674
647,,Western Australia,Australia,au,-25.2303005,121.0187246
648,Santa Pola,Valencian Community,Spain,es,38.1923641,-0.5555464
649,Elx / Elche,Valencian Community,Spain,es,38.2653307,-0.6988391
650,Kuwait City,Al Asimah,Kuwait,kw,29.3796532,47.9734174
651,Simon's Town,Western Cape,South Africa,za,-34.193181,18.433266
652,Klerksdorp,North West,South Africa,za,-26.8625383,26.6656814
653,Saldanha Bay Local Municipality,Western Cape,South Africa,za,-33.01047,18.273183881194342
654,Midrand,Gauteng,South Africa,za,-25.999262,28.125912
655,Mossel Bay Local Municipality,Western Cape,South Africa,za,-34.09555535,21.94670479665138
656,uMdoni Local Municipality,KwaZulu-Natal,South Africa,za,-30.35076,30.67661776878453
657,uMhlabuyalingana Local Municipality,KwaZulu-Natal,South Africa,za,-27.22096625,32.51288575607965
658,Umkomaas,KwaZulu-Natal,South Africa,za,-30.206389,30.796111
659,Camargo,Cantabria,Spain,es,43.40794,-3.88487
660,Perpignan,Occitania,France,fr,42.6985304,2.8953121
661,Whau,Auckland,New Zealand,nz,-36.907050049999995,174.69277634237886
662,Dubai,Dubai,United Arab Emirates,ae,25.074282349999997,55.18853865430702
663,Mutriku,Autonomous Community of the Basque Country,Spain,es,43.3071181,-2.3871098
664,s'Arenal d'en Castell,Balearic Islands,Spain,es,40.0207102,4.1817127
665,Port Navalo,Brittany,France,fr,47.5460954,-2.9142298
666,Howth,,Ireland,ie,53.3858337,-6.0651186
667,,North Maalhosmadulu,Maldives,mv,5.6609485,72.76816448632933
668,,South Ari Atoll,Maldives,mv,3.6123025999999996,72.8556629739359
669,Malé,,Maldives,mv,4.1779879,73.5107387
670,Gdansk,Pomeranian Voivodeship,Poland,pl,54.3706858,18.61298210330077
671,Warsaw,Masovian Voivodeship,Poland,pl,52.2337172,21.071432235636493
672,Wrocław,Lower Silesian Voivodeship,Poland,pl,51.1089776,17.0326689
673,Szczecin,West Pomeranian Voivodeship,Poland,pl,53.42968095,14.592912670292268
674,Toruń,Kuyavian-Pomeranian Voivodeship,Poland,pl,53.0145361,18.596583144651557
675,Lublin,Lublin Voivodeship,Poland,pl,51.218194499999996,22.554677562145155
676,Bytom,Silesian Voivodeship,Poland,pl,50.3470387,18.9231857
677,Katowice,Silesian Voivodeship,Poland,pl,50.2137321,19.00588775660632
678,Bielsko-Biała,Silesian Voivodeship,Poland,pl,49.822118,19.0448936
679,Nieznanowice,Lesser Poland Voivodeship,Poland,pl,49.9192398,20.2579054
680,Żagań,Lubusz Voivodeship,Poland,pl,51.6148068,15.3203721
681,Krakow,Lesser Poland Voivodeship,Poland,pl,50.0619474,19.9368564
682,Zielona Góra,Lubusz Voivodeship,Poland,pl,51.92766315,15.549005417916433
683,Olsztyn,Warmian-Masurian Voivodeship,Poland,pl,53.7766839,20.476507
684,Opole,Opole Voivodeship,Poland,pl,50.678792900000005,17.929884436033525
685,Tehran,,Iran,ir,35.6892523,51.3896004
686,Dąbrowa Górnicza,Silesian Voivodeship,Poland,pl,50.369624,19.289046489684473
687,Guildford,England,United Kingdom,gb,51.2356068,-0.5732063
688,Tamworth,England,United Kingdom,gb,52.6345819,-1.6948438
689,Cannock Chase,England,United Kingdom,gb,52.7069197,-1.9784347546729857
690,,Makkah Region,Saudi Arabia,sa,21.6698063,41.4996029
691,Adur,England,United Kingdom,gb,50.8453169,-0.2939886608407643
692,Newquay,England,United Kingdom,gb,50.4134414,-5.0848836
693,Letterkenny,,Ireland,ie,54.9517933,-7.7354381
694,Dahab,South Sinai,Egypt,eg,28.4963633,34.5145652
695,Łódź,Łódzkie Voivodship,Poland,pl,51.7687323,19.4569911
696,Kanie,Masovian Voivodeship,Poland,pl,52.1328951,20.7736551
697,Chrzanów,Lesser Poland Voivodeship,Poland,pl,50.1411926,19.4028502
698,Aqaba,Aqaba,Jordan,jo,29.5266483,35.0075433
699,Queenscliff,Victoria,Australia,au,-38.2671132,144.6612949
700,Port Macquarie,New South Wales,Australia,au,-31.4299499,152.9103525
701,Huskisson,New South Wales,Australia,au,-35.0384877,150.670708
702,Narooma,New South Wales,Australia,au,-36.2190152,150.1317243
703,Mount Gambier,South Australia,Australia,au,-37.8246698,140.78195963207457
704,Whangārei,Northland,New Zealand,nz,-35.7275268,174.3194202
705,Schiedam,South Holland,Netherlands,nl,51.9300454,4.386451052615731
706,Albany,Western Australia,Australia,au,-35.0247822,117.883608
707,Fremantle,Western Australia,Australia,au,-32.0534086,115.7586172
708,Renkum,Gelderland,Netherlands,nl,51.99168495,5.791692252659134
709,Leunen,Limburg,Netherlands,nl,51.5081628,5.9798475
710,Bécon-les-Granits,Pays de la Loire,France,fr,47.5034433,-0.8012205
711,Głogów,Lower Silesian Voivodeship,Poland,pl,51.67019285,16.06140366346836
712,Teignbridge,England,United Kingdom,gb,50.6125552,-3.6559105980908284
713,,Red Sea,Egypt,eg,25.5867279,34.16946410259507
714,San Miguel de Abona,,Spain,es,28.0992051,-16.6167914
715,Arona,,Spain,es,28.0996248,-16.6809103
716,Tazacorte,,Spain,es,28.642858,-17.9326028
717,Antigua,,Spain,es,42.1791551,-5.6899182
718,Viladecans,Catalonia,Spain,es,41.3163083,2.0156034
719,Stevenage,England,United Kingdom,gb,51.9016663,-0.2027155
720,,Vojvodina,Serbia,rs,45.4102776,19.97629919893542
721,,Central Serbia,Serbia,rs,43.6642492,20.990682367995184
722,Budva,,Montenegro,me,42.2885656,18.8419505
723,Baošići,,Montenegro,me,42.4425312,18.6266432
724,Tonbridge and Malling,England,United Kingdom,gb,51.2717306,0.3566598007492124
725,El Rosario,,Spain,es,28.4325417,-16.36842449999159
726,Birmingham,England,United Kingdom,gb,52.4796992,-1.9026911
727,Arborfield,England,United Kingdom,gb,51.3963375,-0.9054306
728,East Suffolk,England,United Kingdom,gb,52.241001350000005,1.4582089310327726
729,Mid Sussex,England,United Kingdom,gb,51.0053398,-0.1273113444043321
730,Chichester,England,United Kingdom,gb,50.8364862,-0.7791721
731,Winchester,England,United Kingdom,gb,51.0612766,-1.3131692
732,Poole,England,United Kingdom,gb,50.74020055,-1.9537512539581008
733,Porthoustock,England,United Kingdom,gb,50.0562982,-5.0661298
